"tweet_id","username","full_name","full_text","view_count","bookmark_count","favorite_count","reply_count","retweet_count","quote_count","is_quote_status","lang","bookmarked","favorited","retweeted","created_at","user_mentions","can_dm","can_media_tag","bio","website","followers_count","following_count","media_count","statuses_count","favourites_count","listed_count","fast_followers_count","normal_followers_count","followed_by","following","location","profile_banner_url","profile_url","avatar_url","verified","is_blue_verified","user_created_at"
"1303044595475939328","Imad","Imad","Here's my latest for @DotEsports. I explain why there was anger over the #LEC Neom deal, but none towards China and its numerous human rights violations. 

If I missed anything, please let me know.

https://t.co/C758FWetRo

#Uighurs #UighurGenocide  #HongKong #Worlds2020",0,6,287,21,74,7,false,"en",false,false,false,"2020-09-07","DotEsports",true,true,"Google and AI reporter for @CNET. Past bylines: @nytimes, @washingtonpost & @tomsguide. @newmarkjschool alum. @aaja @sajahq & @NYVGCC member","https://muckrack.com/imad-khan",2547,1906,1082,14611,13602,49,0,2547,,,"New York, NY","https://pbs.twimg.com/profile_banners/16959064/1403284432","https://www.twitter.com/Imad","https://pbs.twimg.com/profile_images/1158740174588829697/W1CDTJzf_normal.jpg",false,false,"2008-10-25"
"1288952508342243336","ESPN_Esports","ESPN Esports","Sources say that the #LEC teams were notified of the NEOM partnership, but had no say in its approval or not.

https://t.co/VetggZgpG9",0,0,141,3,13,3,false,"en",false,false,false,"2020-07-30","",false,true,"The official Twitter handle of ESPN's esports coverage. We talk about esports. A lot.","http://espn.go.com/esports/",458258,251,10380,17583,459,1216,0,458258,,,"","https://pbs.twimg.com/profile_banners/4428161733/1591112743","https://www.twitter.com/ESPN_Esports","https://pbs.twimg.com/profile_images/885898496817213441/uTSuVEm6_normal.jpg",false,true,"2015-12-09"
"1291049783914889217","jfudge","James B Fudge","With all this talk about @BLASTPremier, #LEC, and #NEOM, I want to point out this article penned by @t0bs3n who explains why each org may have reacted the way they did. 

https://t.co/O01tkV2Yoz

(He's one of my fav academics and the other Tobias I love to work with)",0,1,13,1,0,1,false,"en",false,false,false,"2020-08-05","BLASTPremier; t0bs3n",true,true,"Co-founder/Editor, The Esports Advocate (@TEAdvocated).  Former Esports Editor @sbjsbd/@esportsobserved. Contact: jfudge@esportsadvocate.net.","https://esportsadvocate.net",1894,829,472,28627,32288,53,0,1894,,,"Berkshire County, Ma","https://pbs.twimg.com/profile_banners/15828915/1672631608","https://www.twitter.com/jfudge","https://pbs.twimg.com/profile_images/1547580792011759619/IlTctXUt_normal.jpg",false,true,"2008-08-12"
"1288656427477684224","Dexerto","Dexerto","The #LEC has canceled its partnership with NEOM just hours after it was announced. The backflip comes after a huge wave of community backlash over the deal.

https://t.co/Qfqqyv3jON",0,1,39,1,8,1,false,"en",false,false,false,"2020-07-30","",true,true,"Influencer, gaming, esports, and entertainment news.","https://www.dexerto.com/",647853,801,42359,109467,5002,1942,0,647853,,,"press[at]dexerto.com","https://pbs.twimg.com/profile_banners/76766018/1655740377","https://www.twitter.com/Dexerto","https://pbs.twimg.com/profile_images/1538912754555408385/bbTCYAck_normal.jpg",false,false,"2009-09-23"
"1291474874037342208","ESPN_Esports","ESPN Esports","Riot Games addressed the #LEC's partnership with NEOM and steps to prevent similar gaffes in the future in a company-wide call Thursday, ESPN's @JacobWolf has learned. Details: https://t.co/AHEp8c8XO2",0,0,57,2,4,2,false,"en",false,false,false,"2020-08-06","JacobWolf",false,true,"The official Twitter handle of ESPN's esports coverage. We talk about esports. A lot.","http://espn.go.com/esports/",458258,251,10380,17583,459,1216,0,458258,,,"","https://pbs.twimg.com/profile_banners/4428161733/1591112743","https://www.twitter.com/ESPN_Esports","https://pbs.twimg.com/profile_images/885898496817213441/uTSuVEm6_normal.jpg",false,true,"2015-12-09"
"1288913105850753024","EsportzNetwork","Esportz Network","Just 15 hours after announcing a partnership between @LEC and @NEOM, the partnership was called off. And it's all thanks to controversy and outrage from the #LEC esports community. 

https://t.co/ItpSBgx5Sq",0,0,7,1,0,1,false,"en",false,false,false,"2020-07-30","LEC; NEOM",true,true,"Official @EsportzNetwork Account 
🎮 Follow for Esports/Gaming updates, news, giveaways, Daily & Weekly Podcasts! 
🎥 Producer of @GamerHourShow","http://esportznetwork.com",2647,762,2137,4704,5378,13,0,2647,,,"","https://pbs.twimg.com/profile_banners/1090027706534653952/1578351377","https://www.twitter.com/EsportzNetwork","https://pbs.twimg.com/profile_images/1281737456350646272/DUqzBbEV_normal.jpg",false,false,"2019-01-28"
"1289031558607773696","InvenGlobal","Inven Global","[#LEC] The @LEC Broadcast crew put their jobs on the line to combat the Neom partnership. #LoLEsports

https://t.co/FqHQbOFQnh",0,0,179,5,18,1,false,"en",false,false,false,"2020-07-31","LEC",true,true,"Veterans in esports and video game focused journalism | Coverage in League of Legends, Super Smash Bros, and More!","http://invenglobal.com",23819,1843,9552,20685,22648,245,0,23819,,,"","https://pbs.twimg.com/profile_banners/771264461025849344/1646088818","https://www.twitter.com/InvenGlobal","https://pbs.twimg.com/profile_images/1441483288808353792/YjFMQw8t_normal.jpg",false,false,"2016-09-01"
"1302674343315595266","LauncherWP","Launcher","The LEC and NEOM was likely just the beginning. 

""Where individuals or brands take a stand may depend on their bank accounts.""
https://t.co/IYqj1epux7",0,0,2,0,0,0,false,"en",false,false,false,"2020-09-06","",true,false,"N-nani kore? The Washington Post is covering gaming culture.","https://www.washingtonpost.com/video-games/",16017,63,555,5735,1649,455,0,16017,,,"Capital Wasteland","https://pbs.twimg.com/profile_banners/1921350434/1570562710","https://www.twitter.com/LauncherWP","https://pbs.twimg.com/profile_images/1181736344793604096/IIWiAt03_normal.jpg",false,false,"2013-09-30"
"1291066165645570048","moonduckTV","moonduckTV","EP162 of the @TrentPax &amp; @ZyoriTV Podcast

TOPICS: omega league, sheepsticked, tier two blowouts, esl thailand, LEC and NEOM, t10 prize pool, arcana review &amp; ti10 arcana vote

audio: https://t.co/icNdo9AH2V

video: https://t.co/4A6cCI0i7x

spotify: https://t.co/k5BbI27WqQ",0,0,9,0,1,0,false,"en",false,false,false,"2020-08-05","TrentPax; ZyoriTV",true,true,"Virtual Studio and Talent Agency for Dota 2. Find us at https://t.co/9kAEwkc9j8.","http://moonduck.tv/",19210,61,894,2951,1220,130,0,19210,,,"United States","https://pbs.twimg.com/profile_banners/3432655593/1483403686","https://www.twitter.com/moonduckTV","https://pbs.twimg.com/profile_images/637309248230326272/cAVb1_YI_normal.jpg",false,false,"2015-08-20"
"1288662430441144321","jfudge","James B Fudge","Credit to all the @riotgames employees that stood up today against the @LEC / Neom announcement. That is not an easy thing to do when you take a stand against the company you work for. To its credit, Riot listened.  

https://t.co/pS1P4AsmRH",0,0,1,0,0,0,false,"en",false,false,false,"2020-07-30","riotgames; LEC",true,true,"Co-founder/Editor, The Esports Advocate (@TEAdvocated).  Former Esports Editor @sbjsbd/@esportsobserved. Contact: jfudge@esportsadvocate.net.","https://esportsadvocate.net",1894,829,472,28627,32288,53,0,1894,,,"Berkshire County, Ma","https://pbs.twimg.com/profile_banners/15828915/1672631608","https://www.twitter.com/jfudge","https://pbs.twimg.com/profile_images/1547580792011759619/IlTctXUt_normal.jpg",false,true,"2008-08-12"
